6.812431923217181495e-01,7.176584727813662967e-01,-1.103980804952711808e-01,-6.106899218569038917e-02,3.323156833077495209e-02,5.459645222340386156e-02,-2.952561003111935783e-02
-7.411408820756961724e-01,-6.673210541503309390e-01,6.232584502108512448e-02,1.932909999452000344e-02,-2.124843540935260344e-02,-2.613091515402750711e-02,5.981683935717144402e-04
7.006849887568213919e-01,6.922860438338559463e-01,-1.465686376099640253e-01,-8.266710732804363748e-02,1.671452809933781855e-02,3.308418257922002281e-02,-9.509221439005781373e-03
7.133548464590790950e-01,6.836524890567772239e-01,-1.235845432192974880e-01,1.254340296932118445e-02,4.824913500781938258e-02,6.100876754454388068e-02,4.757743386035696159e-02
6.702083988977820539e-01,7.294453313776327885e-01,-1.338076822645939967e-01,-2.713209076340043768e-02,8.839976036909178228e-03,-1.317298790451150014e-03,-3.111903532331670563e-03
6.831269024913602106e-01,7.092576959718538410e-01,-1.055949459076445107e-01,-1.133182763798033371e-01,-1.461404213219615229e-02,2.430736098728098274e-02,-7.413105562934843573e-02
7.480111958404809247e-01,6.417458488709549824e-01,-1.447424485686222562e-01,-3.928163314950636198e-02,6.875457321419875534e-02,3.755638211476561295e-02,3.228011499597441790e-03
-6.723317245371273065e-01,-7.206782923647312433e-01,9.401264579489970741e-02,1.033348726884391888e-01,1.697205590552631690e-02,-5.741287143697340611e-02,7.410863056348869493e-02
6.697198086263840278e-01,7.259491234384933822e-01,-1.177681841464045115e-01,-6.830554967351826212e-02,4.137384999007838460e-02,1.807402413064986002e-02,-6.244829051065162867e-02
7.058693214766359469e-01,6.882945129977778853e-01,-1.442998835829845117e-01,-5.828438803147163727e-02,1.839674529657743876e-02,5.552878504582538233e-02,1.891432998619791209e-02
-7.708285116425529493e-01,-6.288673826735050598e-01,6.956811676985805160e-02,2.191959434092590614e-02,2.296261700575472423e-02,-1.567343691662764424e-02,6.523872129950271381e-02
-7.954515674880945353e-01,-5.963704247243284406e-01,9.680070800949495957e-02,2.125414861871539191e-02,-3.843863699913172005e-02,-1.672634132752104374e-02,-4.439040623321340723e-03
6.637964022345305137e-01,7.293426697100484635e-01,-1.230538208737237127e-01,-9.477886058557973004e-02,2.779573515188056565e-02,1.044681421371631246e-02,-4.926045528960987935e-02
-7.445231992102674390e-01,-6.512494433123947601e-01,1.190228548116058910e-01,3.730402675429812798e-02,-1.491722108455588447e-02,-7.367036089167836033e-02,-1.874813283019308163e-02
6.587764454860622898e-01,7.357790097426759601e-01,-1.137440861549261495e-01,-8.821946941669278619e-02,5.113496854495629129e-02,-2.064772077475213533e-02,-2.968734400663846848e-02
7.075770336558289131e-01,6.894397980630052603e-01,-1.172120625935234167e-01,-8.569693879469911235e-02,4.201642404991377117e-02,3.402834789709356655e-02,1.251000760191516665e-03
-7.159379171600291913e-01,-6.864118575298456815e-01,1.130074722555721861e-01,3.578651101208775442e-02,-2.917477745804315445e-02,-2.454888892163820113e-02,-2.768540900836527138e-02
6.306444424682905447e-01,7.589221690317625724e-01,-1.197943890140399092e-01,-9.766954980017052146e-02,-2.064312037156638968e-02,3.959235386398483186e-02,2.099997703338601918e-02
6.744441539450503065e-01,7.201397880282669473e-01,-1.311611859146435966e-01,-7.993336397025709028e-02,2.700693899490663741e-02,4.012478326612674284e-02,-2.432686900902638477e-02
7.097990054090508316e-01,6.911314726898665217e-01,-1.016443661160500306e-01,-6.713730879215272507e-02,-1.084763648434898010e-02,2.806373303328875413e-02,-5.271071668846875197e-02
6.979396071594459183e-01,6.997987237511815728e-01,-9.069134078538348964e-02,-9.408382487555605467e-02,-8.192586342891246612e-03,6.713943615000420029e-02,-3.886570776590646259e-02
6.406486046553512281e-01,7.525737823076511512e-01,-1.302899115710012545e-01,-4.725869446591549061e-02,-8.754753316737364302e-03,1.995338239258023783e-02,-5.931643197263383738e-02
-7.181267950155626467e-01,-6.736606771256156145e-01,1.405509745932037868e-01,6.562078630448832384e-02,-3.191485092890821579e-02,-7.344866023877792693e-02,-1.127351022762481531e-03
6.409156651574043906e-01,7.504341437066506248e-01,-1.268262883608203828e-01,-6.914574967494062363e-02,2.080181355574800897e-02,6.711949932706537392e-02,-1.649003821986122845e-02
7.247643852489656924e-01,6.726542912252344575e-01,-1.055657767485452675e-01,-6.105644756684238533e-02,1.298581646726101532e-02,7.752122999984138729e-02,-3.467844908513655067e-02
-6.858876636668811422e-01,-7.143811789681423496e-01,1.035162527935339083e-01,7.905469866646767929e-02,-4.878965921940828232e-03,-4.497620979032258826e-02,1.434295075788281047e-02
6.468388099787737433e-01,7.435961495280006828e-01,-1.013064045107869710e-01,-9.098714432016957732e-02,3.898052803548948675e-02,1.977680327034752120e-02,-9.062046552745653405e-02
7.055640769880715535e-01,6.874317624573680341e-01,-1.159801392350574833e-01,-1.046838939989446771e-01,3.471594937105193512e-02,4.849899879910254952e-02,-4.061335794677628508e-02
6.930797420840765222e-01,7.046026186966410920e-01,-1.210197221899648318e-01,-6.786861525215734381e-02,2.449814556773675586e-02,5.763107782375625349e-02,1.482725847273754470e-03
6.919092761886792564e-01,7.162459482315066683e-01,-7.024997347311261187e-02,-2.661683098152227422e-02,3.889632050197967383e-03,3.990637926056769119e-02,-3.165647419346467178e-02
7.183825011545985628e-01,6.764809943513157009e-01,-1.114306778049480862e-01,-3.366731809995636426e-02,7.293722036757591121e-02,6.701468375116495513e-02,-5.421213977503309966e-02
