7.111178075915902674e-01,6.827059580419579943e-01,-4.959870129743154665e-02,1.397240671834614756e-01,7.900121808846963245e-02
7.303477388302650475e-01,6.698115527266282898e-01,-2.230922437966623498e-02,1.138918477208986091e-01,6.689999812974257998e-02
-7.531561990550201813e-01,-6.472322069228680919e-01,4.429901584879497589e-02,-7.048137548847485667e-02,-8.316359209912375927e-02
6.996600352644278820e-01,7.019240416469467725e-01,-1.363736062659849473e-02,1.052089005592237586e-01,8.076870959755730328e-02
7.379995401364011220e-01,6.615217495359154709e-01,-7.881565174044233985e-03,5.120829254412030684e-02,1.227242655489338835e-01
7.260116750169600675e-01,6.777034281511826741e-01,-2.102460658000129476e-02,9.101367331972833041e-02,6.999705992546312316e-02
7.142438671661035521e-01,6.900204957175842813e-01,-3.954169701135302334e-02,8.203315066775651587e-02,7.371858716939878875e-02
7.214146193965043086e-01,6.816758621761142001e-01,-4.427156347252293039e-02,8.176951506891162735e-02,7.894771003988348967e-02
-7.146764791024241559e-01,-6.868324775654579550e-01,1.962381112257005275e-02,-1.054380058600437181e-01,-7.743649615226770588e-02
7.031094053439069791e-01,7.008435694544415950e-01,-1.484906431508886508e-02,9.111256557368740960e-02,7.702896179257263942e-02
-7.118416734724825057e-01,-6.891015278270433697e-01,3.310244569205417209e-02,-1.075093946191185840e-01,-7.593730580001617492e-02
7.211389613387793052e-01,6.737890318537498313e-01,-3.070774631341236308e-02,9.297282269099171881e-02,1.279844816766219917e-01
-7.119231619356787277e-01,-6.917466410743111638e-01,2.053030106340494182e-02,-1.017034921661140040e-01,-6.234502771975022895e-02
7.165457531333327967e-01,6.823902579127791856e-01,1.444695069563242283e-03,1.008602866302737849e-01,1.035897437458490195e-01
-7.152458383511434148e-01,-6.917980504005597497e-01,3.716605076367625327e-02,-7.054531437143070349e-02,-5.899908028285295175e-02
7.036811849050093048e-01,7.009725592813972339e-01,-3.166908109200093635e-02,8.810909962377887206e-02,6.858656582338337748e-02
7.210649648125758704e-01,6.813299405256032504e-01,-8.910351574751012790e-03,1.090947391261950367e-01,6.223963522562266787e-02
-6.820709599932209821e-01,-7.200093191878910170e-01,8.668828252058252692e-03,-1.066602963562595791e-01,-7.010148653521514062e-02
7.203065472672034453e-01,6.834578837552085506e-01,-3.059605077854903044e-02,6.695044520208780214e-02,9.287259370153591598e-02
-6.836242399006401405e-01,-7.141325206776774071e-01,6.238947573009007153e-02,-1.274409250323676468e-01,-5.038854508554094225e-02
7.225012857486934337e-01,6.796025197336443835e-01,-4.493342683136699114e-04,6.732371248912884243e-02,1.077015464074821405e-01
7.229090587883153507e-01,6.779086202868179756e-01,-4.028642253524304662e-02,1.117180860161005596e-01,6.114301823451262496e-02
7.138341771794483037e-01,6.917665371653728412e-01,-1.834330922492960556e-04,7.364564047937501023e-02,8.047429117085959371e-02
6.888892986129409035e-01,7.048746692819692905e-01,-3.840431307164138275e-02,1.309369917397202598e-01,9.981907529551908853e-02
7.248839568907210484e-01,6.826288344785779172e-01,-2.840023396404489989e-02,5.972442455156971169e-02,6.471122934731537990e-02
-7.463774929575144323e-01,-6.519417064916829263e-01,-1.850282866483597298e-04,-1.056501217349553323e-01,-8.204064166673669112e-02
7.026486819459792921e-01,7.001881080572787130e-01,-4.641532901449278714e-02,8.870076346782157506e-02,7.745472798640774814e-02
-6.858918040974437691e-01,-7.202396424176783496e-01,1.537321138324747663e-02,-6.139610136980488270e-02,-8.247104746735839376e-02
-7.205970166575021985e-01,-6.774480338812490787e-01,3.328539353297479270e-02,-1.000829515212266485e-01,-1.033420842004472984e-01
